Measurement,Time
899,2.015601
900,1.985863
901,1.812621
902,1.988841
903,2.001172
904,1.983175
905,1.812323
906,1.96998
907,2.006964
908,2.008266
909,1.805235
910,1.976237
911,1.993331
912,1.962785
913,1.859929
914,1.95173
915,2.008093
916,1.951135
917,1.776279
918,1.975926
919,1.995031
920,1.950213
921,1.812348
922,1.956423
923,1.999518
924,1.932644
925,1.808336
926,1.969531
927,1.981578
928,2.015333
929,1.837691
930,1.972218
931,1.9986
932,1.986458
933,1.834586
934,1.973072
935,1.957572
936,2.000576
937,1.84269
938,1.963407
939,2.021836
940,1.999731
941,1.819886
942,1.974262
943,1.99288
944,1.9575
945,1.846131
946,1.979406
947,1.941362
948,2.021857
949,1.836168
950,1.973635
951,1.986223
952,1.992481
953,1.838547
954,1.95798
955,2.018663
956,1.973634
957,1.777858
958,2.036676
959,1.942305
960,1.927623
961,1.777521
962,2.011435
963,1.931656
964,2.020686
965,1.789331
966,1.955673
967,2.001261
968,1.986682
969,1.814662
970,1.961629
971,1.994032
972,1.996662
973,1.823023
974,1.936029
975,1.994328
976,2.020881
977,1.764775
978,1.966953
979,1.996547
980,1.986793
981,1.870796
982,1.95378
983,2.009063
984,2.006737
985,1.747703
986,2.059403
987,1.976503
988,2.006565
989,1.868608
990,1.870599
991,2.081742
992,2.009155
993,1.778072
994,2.020584
995,1.952083
996,2.027532
997,1.800751
998,1.989588
999,1.952223
